"year","x_location_name","date","species","n_files","sec_total","station_id","eccc_source","eccc_mean_temp","eccc_min_temp","eccc_max_temp","eccc_mean_rh","eccc_min_rh","eccc_max_rh","eccc_precip","eccc_wind_speed","mphase","mtime2h","mtime2h_mphase","site","year_c","det"
2020,"148842_NW_01",2020-06-27,"40KMYO",0,0,27378,"hourly",6.39,5.3,8.5,89.9,76,96,7.1,2.3,0.496215539502558,1,0.496215539502558,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-27,"EPFU",0,0,27378,"hourly",6.39,5.3,8.5,89.9,76,96,7.1,2.3,0.496215539502558,1,0.496215539502558,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-27,"HIF",0,0,27378,"hourly",6.39,5.3,8.5,89.9,76,96,7.1,2.3,0.496215539502558,1,0.496215539502558,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-27,"LABO",0,0,27378,"hourly",6.39,5.3,8.5,89.9,76,96,7.1,2.3,0.496215539502558,1,0.496215539502558,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-27,"LACI",0,0,27378,"hourly",6.39,5.3,8.5,89.9,76,96,7.1,2.3,0.496215539502558,1,0.496215539502558,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-27,"LANO",0,0,27378,"hourly",6.39,5.3,8.5,89.9,76,96,7.1,2.3,0.496215539502558,1,0.496215539502558,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-27,"LOWF",0,0,27378,"hourly",6.39,5.3,8.5,89.9,76,96,7.1,2.3,0.496215539502558,1,0.496215539502558,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-27,"MYEV",0,0,27378,"hourly",6.39,5.3,8.5,89.9,76,96,7.1,2.3,0.496215539502558,1,0.496215539502558,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-27,"MYLU",0,0,27378,"hourly",6.39,5.3,8.5,89.9,76,96,7.1,2.3,0.496215539502558,1,0.496215539502558,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-27,"MYOTIS",0,0,27378,"hourly",6.39,5.3,8.5,89.9,76,96,7.1,2.3,0.496215539502558,1,0.496215539502558,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-27,"MYSE",0,0,27378,"hourly",6.39,5.3,8.5,89.9,76,96,7.1,2.3,0.496215539502558,1,0.496215539502558,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-27,"MYVO",0,0,27378,"hourly",6.39,5.3,8.5,89.9,76,96,7.1,2.3,0.496215539502558,1,0.496215539502558,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-27,"NOID",1,9.792,27378,"hourly",6.39,5.3,8.5,89.9,76,96,7.1,2.3,0.496215539502558,1,0.496215539502558,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-06-28,"40KMYO",0,0,27378,"hourly",8.43,6.8,12.2,87.6,71,97,0.1,1,0.613883831412565,1,0.613883831412565,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-28,"EPFU",0,0,27378,"hourly",8.43,6.8,12.2,87.6,71,97,0.1,1,0.613883831412565,1,0.613883831412565,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-28,"HIF",0,0,27378,"hourly",8.43,6.8,12.2,87.6,71,97,0.1,1,0.613883831412565,1,0.613883831412565,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-28,"LABO",0,0,27378,"hourly",8.43,6.8,12.2,87.6,71,97,0.1,1,0.613883831412565,1,0.613883831412565,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-28,"LACI",0,0,27378,"hourly",8.43,6.8,12.2,87.6,71,97,0.1,1,0.613883831412565,1,0.613883831412565,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-28,"LANO",0,0,27378,"hourly",8.43,6.8,12.2,87.6,71,97,0.1,1,0.613883831412565,1,0.613883831412565,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-28,"LOWF",0,0,27378,"hourly",8.43,6.8,12.2,87.6,71,97,0.1,1,0.613883831412565,1,0.613883831412565,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-28,"MYEV",1,7.276,27378,"hourly",8.43,6.8,12.2,87.6,71,97,0.1,1,0.613883831412565,1,0.613883831412565,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-06-28,"MYLU",4,30.868,27378,"hourly",8.43,6.8,12.2,87.6,71,97,0.1,1,0.613883831412565,1,0.613883831412565,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-06-28,"MYOTIS",0,0,27378,"hourly",8.43,6.8,12.2,87.6,71,97,0.1,1,0.613883831412565,1,0.613883831412565,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-28,"MYSE",0,0,27378,"hourly",8.43,6.8,12.2,87.6,71,97,0.1,1,0.613883831412565,1,0.613883831412565,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-28,"MYVO",0,0,27378,"hourly",8.43,6.8,12.2,87.6,71,97,0.1,1,0.613883831412565,1,0.613883831412565,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-28,"NOID",3,19.93,27378,"hourly",8.43,6.8,12.2,87.6,71,97,0.1,1,0.613883831412565,1,0.613883831412565,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-06-29,"40KMYO",0,0,27378,"hourly",6.51,4.2,9.2,89.8,82,96,1,1.6,0.72509983271679,1,0.72509983271679,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-29,"EPFU",0,0,27378,"hourly",6.51,4.2,9.2,89.8,82,96,1,1.6,0.72509983271679,1,0.72509983271679,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-29,"HIF",0,0,27378,"hourly",6.51,4.2,9.2,89.8,82,96,1,1.6,0.72509983271679,1,0.72509983271679,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-29,"LABO",1,5.768,27378,"hourly",6.51,4.2,9.2,89.8,82,96,1,1.6,0.72509983271679,1,0.72509983271679,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-06-29,"LACI",0,0,27378,"hourly",6.51,4.2,9.2,89.8,82,96,1,1.6,0.72509983271679,1,0.72509983271679,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-29,"LANO",2,22.1,27378,"hourly",6.51,4.2,9.2,89.8,82,96,1,1.6,0.72509983271679,1,0.72509983271679,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-06-29,"LOWF",0,0,27378,"hourly",6.51,4.2,9.2,89.8,82,96,1,1.6,0.72509983271679,1,0.72509983271679,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-29,"MYEV",0,0,27378,"hourly",6.51,4.2,9.2,89.8,82,96,1,1.6,0.72509983271679,1,0.72509983271679,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-29,"MYLU",10,85.676,27378,"hourly",6.51,4.2,9.2,89.8,82,96,1,1.6,0.72509983271679,1,0.72509983271679,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-06-29,"MYOTIS",0,0,27378,"hourly",6.51,4.2,9.2,89.8,82,96,1,1.6,0.72509983271679,1,0.72509983271679,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-29,"MYSE",0,0,27378,"hourly",6.51,4.2,9.2,89.8,82,96,1,1.6,0.72509983271679,1,0.72509983271679,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-29,"MYVO",0,0,27378,"hourly",6.51,4.2,9.2,89.8,82,96,1,1.6,0.72509983271679,1,0.72509983271679,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-29,"NOID",3,17.656,27378,"hourly",6.51,4.2,9.2,89.8,82,96,1,1.6,0.72509983271679,1,0.72509983271679,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-06-30,"40KMYO",0,0,27378,"hourly",8.28,6.5,13.5,85.7,64,93,0.1,10.1,0.823211349785112,1,0.823211349785112,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-30,"EPFU",0,0,27378,"hourly",8.28,6.5,13.5,85.7,64,93,0.1,10.1,0.823211349785112,1,0.823211349785112,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-30,"HIF",0,0,27378,"hourly",8.28,6.5,13.5,85.7,64,93,0.1,10.1,0.823211349785112,1,0.823211349785112,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-30,"LABO",0,0,27378,"hourly",8.28,6.5,13.5,85.7,64,93,0.1,10.1,0.823211349785112,1,0.823211349785112,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-30,"LACI",0,0,27378,"hourly",8.28,6.5,13.5,85.7,64,93,0.1,10.1,0.823211349785112,1,0.823211349785112,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-30,"LANO",4,46.084,27378,"hourly",8.28,6.5,13.5,85.7,64,93,0.1,10.1,0.823211349785112,1,0.823211349785112,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-06-30,"LOWF",0,0,27378,"hourly",8.28,6.5,13.5,85.7,64,93,0.1,10.1,0.823211349785112,1,0.823211349785112,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-30,"MYEV",0,0,27378,"hourly",8.28,6.5,13.5,85.7,64,93,0.1,10.1,0.823211349785112,1,0.823211349785112,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-30,"MYLU",58,540.396,27378,"hourly",8.28,6.5,13.5,85.7,64,93,0.1,10.1,0.823211349785112,1,0.823211349785112,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-06-30,"MYOTIS",0,0,27378,"hourly",8.28,6.5,13.5,85.7,64,93,0.1,10.1,0.823211349785112,1,0.823211349785112,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-30,"MYSE",0,0,27378,"hourly",8.28,6.5,13.5,85.7,64,93,0.1,10.1,0.823211349785112,1,0.823211349785112,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-30,"MYVO",0,0,27378,"hourly",8.28,6.5,13.5,85.7,64,93,0.1,10.1,0.823211349785112,1,0.823211349785112,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-06-30,"NOID",7,36.464,27378,"hourly",8.28,6.5,13.5,85.7,64,93,0.1,10.1,0.823211349785112,1,0.823211349785112,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-01,"40KMYO",0,0,27378,"hourly",9.02,7.5,11.7,69.9,59,83,0,12,0.902691252876357,1,0.902691252876357,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-01,"EPFU",0,0,27378,"hourly",9.02,7.5,11.7,69.9,59,83,0,12,0.902691252876357,1,0.902691252876357,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-01,"HIF",0,0,27378,"hourly",9.02,7.5,11.7,69.9,59,83,0,12,0.902691252876357,1,0.902691252876357,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-01,"LABO",0,0,27378,"hourly",9.02,7.5,11.7,69.9,59,83,0,12,0.902691252876357,1,0.902691252876357,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-01,"LACI",0,0,27378,"hourly",9.02,7.5,11.7,69.9,59,83,0,12,0.902691252876357,1,0.902691252876357,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-01,"LANO",0,0,27378,"hourly",9.02,7.5,11.7,69.9,59,83,0,12,0.902691252876357,1,0.902691252876357,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-01,"LOWF",0,0,27378,"hourly",9.02,7.5,11.7,69.9,59,83,0,12,0.902691252876357,1,0.902691252876357,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-01,"MYEV",0,0,27378,"hourly",9.02,7.5,11.7,69.9,59,83,0,12,0.902691252876357,1,0.902691252876357,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-01,"MYLU",1,6.582,27378,"hourly",9.02,7.5,11.7,69.9,59,83,0,12,0.902691252876357,1,0.902691252876357,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-01,"MYOTIS",0,0,27378,"hourly",9.02,7.5,11.7,69.9,59,83,0,12,0.902691252876357,1,0.902691252876357,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-01,"MYSE",0,0,27378,"hourly",9.02,7.5,11.7,69.9,59,83,0,12,0.902691252876357,1,0.902691252876357,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-01,"MYVO",0,0,27378,"hourly",9.02,7.5,11.7,69.9,59,83,0,12,0.902691252876357,1,0.902691252876357,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-01,"NOID",0,0,27378,"hourly",9.02,7.5,11.7,69.9,59,83,0,12,0.902691252876357,1,0.902691252876357,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-02,"40KMYO",0,0,27378,"hourly",10.54,6.6,16.2,66.9,33,88,0,9.2,0.959626426106749,1,0.959626426106749,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-02,"EPFU",0,0,27378,"hourly",10.54,6.6,16.2,66.9,33,88,0,9.2,0.959626426106749,1,0.959626426106749,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-02,"HIF",0,0,27378,"hourly",10.54,6.6,16.2,66.9,33,88,0,9.2,0.959626426106749,1,0.959626426106749,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-02,"LABO",1,5.748,27378,"hourly",10.54,6.6,16.2,66.9,33,88,0,9.2,0.959626426106749,1,0.959626426106749,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-02,"LACI",0,0,27378,"hourly",10.54,6.6,16.2,66.9,33,88,0,9.2,0.959626426106749,1,0.959626426106749,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-02,"LANO",0,0,27378,"hourly",10.54,6.6,16.2,66.9,33,88,0,9.2,0.959626426106749,1,0.959626426106749,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-02,"LOWF",0,0,27378,"hourly",10.54,6.6,16.2,66.9,33,88,0,9.2,0.959626426106749,1,0.959626426106749,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-02,"MYEV",2,17.032,27378,"hourly",10.54,6.6,16.2,66.9,33,88,0,9.2,0.959626426106749,1,0.959626426106749,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-02,"MYLU",17,141.046,27378,"hourly",10.54,6.6,16.2,66.9,33,88,0,9.2,0.959626426106749,1,0.959626426106749,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-02,"MYOTIS",0,0,27378,"hourly",10.54,6.6,16.2,66.9,33,88,0,9.2,0.959626426106749,1,0.959626426106749,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-02,"MYSE",0,0,27378,"hourly",10.54,6.6,16.2,66.9,33,88,0,9.2,0.959626426106749,1,0.959626426106749,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-02,"MYVO",0,0,27378,"hourly",10.54,6.6,16.2,66.9,33,88,0,9.2,0.959626426106749,1,0.959626426106749,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-02,"NOID",2,12.91,27378,"hourly",10.54,6.6,16.2,66.9,33,88,0,9.2,0.959626426106749,1,0.959626426106749,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-03,"40KMYO",0,0,27378,"hourly",9.62,7.6,12.3,70.1,59,76,0.4,7,0.991971112093696,1,0.991971112093696,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-03,"EPFU",2,30,27378,"hourly",9.62,7.6,12.3,70.1,59,76,0.4,7,0.991971112093696,1,0.991971112093696,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-03,"HIF",0,0,27378,"hourly",9.62,7.6,12.3,70.1,59,76,0.4,7,0.991971112093696,1,0.991971112093696,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-03,"LABO",6,31.506,27378,"hourly",9.62,7.6,12.3,70.1,59,76,0.4,7,0.991971112093696,1,0.991971112093696,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-03,"LACI",0,0,27378,"hourly",9.62,7.6,12.3,70.1,59,76,0.4,7,0.991971112093696,1,0.991971112093696,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-03,"LANO",2,8.128,27378,"hourly",9.62,7.6,12.3,70.1,59,76,0.4,7,0.991971112093696,1,0.991971112093696,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-03,"LOWF",0,0,27378,"hourly",9.62,7.6,12.3,70.1,59,76,0.4,7,0.991971112093696,1,0.991971112093696,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-03,"MYEV",0,0,27378,"hourly",9.62,7.6,12.3,70.1,59,76,0.4,7,0.991971112093696,1,0.991971112093696,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-03,"MYLU",257,2596.06,27378,"hourly",9.62,7.6,12.3,70.1,59,76,0.4,7,0.991971112093696,1,0.991971112093696,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-03,"MYOTIS",0,0,27378,"hourly",9.62,7.6,12.3,70.1,59,76,0.4,7,0.991971112093696,1,0.991971112093696,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-03,"MYSE",0,0,27378,"hourly",9.62,7.6,12.3,70.1,59,76,0.4,7,0.991971112093696,1,0.991971112093696,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-03,"MYVO",1,4.41,27378,"hourly",9.62,7.6,12.3,70.1,59,76,0.4,7,0.991971112093696,1,0.991971112093696,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-03,"NOID",34,171.804,27378,"hourly",9.62,7.6,12.3,70.1,59,76,0.4,7,0.991971112093696,1,0.991971112093696,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-04,"40KMYO",0,0,27378,"hourly",8.14,3.4,16.5,72.7,40,91,0,6.9,0.999530885713232,1,0.999530885713232,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-04,"EPFU",0,0,27378,"hourly",8.14,3.4,16.5,72.7,40,91,0,6.9,0.999530885713232,1,0.999530885713232,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-04,"HIF",0,0,27378,"hourly",8.14,3.4,16.5,72.7,40,91,0,6.9,0.999530885713232,1,0.999530885713232,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-04,"LABO",9,68.636,27378,"hourly",8.14,3.4,16.5,72.7,40,91,0,6.9,0.999530885713232,1,0.999530885713232,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-04,"LACI",1,12.016,27378,"hourly",8.14,3.4,16.5,72.7,40,91,0,6.9,0.999530885713232,1,0.999530885713232,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-04,"LANO",1,15,27378,"hourly",8.14,3.4,16.5,72.7,40,91,0,6.9,0.999530885713232,1,0.999530885713232,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-04,"LOWF",0,0,27378,"hourly",8.14,3.4,16.5,72.7,40,91,0,6.9,0.999530885713232,1,0.999530885713232,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-04,"MYEV",3,24.008,27378,"hourly",8.14,3.4,16.5,72.7,40,91,0,6.9,0.999530885713232,1,0.999530885713232,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-04,"MYLU",145,1613.296,27378,"hourly",8.14,3.4,16.5,72.7,40,91,0,6.9,0.999530885713232,1,0.999530885713232,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-04,"MYOTIS",0,0,27378,"hourly",8.14,3.4,16.5,72.7,40,91,0,6.9,0.999530885713232,1,0.999530885713232,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-04,"MYSE",0,0,27378,"hourly",8.14,3.4,16.5,72.7,40,91,0,6.9,0.999530885713232,1,0.999530885713232,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-04,"MYVO",2,21.428,27378,"hourly",8.14,3.4,16.5,72.7,40,91,0,6.9,0.999530885713232,1,0.999530885713232,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-04,"NOID",20,156.784,27378,"hourly",8.14,3.4,16.5,72.7,40,91,0,6.9,0.999530885713232,1,0.999530885713232,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-05,"40KMYO",0,0,27378,"hourly",8.09,2.2,18.8,72.3,39,95,0,4.9,0.983703007428957,1,0.983703007428957,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-05,"EPFU",0,0,27378,"hourly",8.09,2.2,18.8,72.3,39,95,0,4.9,0.983703007428957,1,0.983703007428957,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-05,"HIF",0,0,27378,"hourly",8.09,2.2,18.8,72.3,39,95,0,4.9,0.983703007428957,1,0.983703007428957,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-05,"LABO",0,0,27378,"hourly",8.09,2.2,18.8,72.3,39,95,0,4.9,0.983703007428957,1,0.983703007428957,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-05,"LACI",0,0,27378,"hourly",8.09,2.2,18.8,72.3,39,95,0,4.9,0.983703007428957,1,0.983703007428957,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-05,"LANO",1,9.836,27378,"hourly",8.09,2.2,18.8,72.3,39,95,0,4.9,0.983703007428957,1,0.983703007428957,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-05,"LOWF",0,0,27378,"hourly",8.09,2.2,18.8,72.3,39,95,0,4.9,0.983703007428957,1,0.983703007428957,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-05,"MYEV",1,4.796,27378,"hourly",8.09,2.2,18.8,72.3,39,95,0,4.9,0.983703007428957,1,0.983703007428957,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-05,"MYLU",20,181.698,27378,"hourly",8.09,2.2,18.8,72.3,39,95,0,4.9,0.983703007428957,1,0.983703007428957,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-05,"MYOTIS",0,0,27378,"hourly",8.09,2.2,18.8,72.3,39,95,0,4.9,0.983703007428957,1,0.983703007428957,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-05,"MYSE",0,0,27378,"hourly",8.09,2.2,18.8,72.3,39,95,0,4.9,0.983703007428957,1,0.983703007428957,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-05,"MYVO",2,13.614,27378,"hourly",8.09,2.2,18.8,72.3,39,95,0,4.9,0.983703007428957,1,0.983703007428957,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-05,"NOID",11,73.654,27378,"hourly",8.09,2.2,18.8,72.3,39,95,0,4.9,0.983703007428957,1,0.983703007428957,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-06,"40KMYO",0,0,27378,"hourly",10.42,5.8,15.6,71.8,58,86,0,2.7,0.947050571891683,1,0.947050571891683,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-06,"EPFU",0,0,27378,"hourly",10.42,5.8,15.6,71.8,58,86,0,2.7,0.947050571891683,1,0.947050571891683,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-06,"HIF",0,0,27378,"hourly",10.42,5.8,15.6,71.8,58,86,0,2.7,0.947050571891683,1,0.947050571891683,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-06,"LABO",5,27.286,27378,"hourly",10.42,5.8,15.6,71.8,58,86,0,2.7,0.947050571891683,1,0.947050571891683,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-06,"LACI",2,18.44,27378,"hourly",10.42,5.8,15.6,71.8,58,86,0,2.7,0.947050571891683,1,0.947050571891683,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-06,"LANO",0,0,27378,"hourly",10.42,5.8,15.6,71.8,58,86,0,2.7,0.947050571891683,1,0.947050571891683,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-06,"LOWF",0,0,27378,"hourly",10.42,5.8,15.6,71.8,58,86,0,2.7,0.947050571891683,1,0.947050571891683,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-06,"MYEV",1,7.56,27378,"hourly",10.42,5.8,15.6,71.8,58,86,0,2.7,0.947050571891683,1,0.947050571891683,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-06,"MYLU",45,378.008,27378,"hourly",10.42,5.8,15.6,71.8,58,86,0,2.7,0.947050571891683,1,0.947050571891683,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-06,"MYOTIS",0,0,27378,"hourly",10.42,5.8,15.6,71.8,58,86,0,2.7,0.947050571891683,1,0.947050571891683,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-06,"MYSE",0,0,27378,"hourly",10.42,5.8,15.6,71.8,58,86,0,2.7,0.947050571891683,1,0.947050571891683,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-06,"MYVO",1,4.808,27378,"hourly",10.42,5.8,15.6,71.8,58,86,0,2.7,0.947050571891683,1,0.947050571891683,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-06,"NOID",14,98.764,27378,"hourly",10.42,5.8,15.6,71.8,58,86,0,2.7,0.947050571891683,1,0.947050571891683,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-07,"40KMYO",0,0,27378,"hourly",10.44,8.6,15.7,80,47,92,0.6,7,0.892815644082218,1,0.892815644082218,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-07,"EPFU",0,0,27378,"hourly",10.44,8.6,15.7,80,47,92,0.6,7,0.892815644082218,1,0.892815644082218,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-07,"HIF",0,0,27378,"hourly",10.44,8.6,15.7,80,47,92,0.6,7,0.892815644082218,1,0.892815644082218,"148842_NW_01",-2.2652173913043,0
2020,"148842_NW_01",2020-07-07,"LABO",4,21.518,27378,"hourly",10.44,8.6,15.7,80,47,92,0.6,7,0.892815644082218,1,0.892815644082218,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-07,"LACI",2,20.732,27378,"hourly",10.44,8.6,15.7,80,47,92,0.6,7,0.892815644082218,1,0.892815644082218,"148842_NW_01",-2.2652173913043,1
2020,"148842_NW_01",2020-07-07,"LANO",0,0,27378,"hourly",10.44,8.6,15.7,80,47,92,0.6,7,0.892815644082218,1,0.892815644082218,"148842_NW_01",-2.2652173913043,0
